customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,RFM_VALUE,State,Property_Valuation,Postcode,gender,past_3_years_bike_related_purchases,wealth_segment,owns_car,tenure,Age,RFM_VALUE,State,Property_Valuation,industry_rank,Cluster
3332,Cissy,Jeffress,F,43,1998-09-24,Account Representative III,Health,Mass Customer,N,No,3,24,432,NSW,11.0,2220.0,0,43,1,0,3,24,4,1,11,7,0
331,Ford,Groucock,M,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,Yes,3,24,244,NSW,8.0,2088.0,1,87,1,1,3,24,2,1,8,7,3
1384,Marcile,Carren,F,48,1998-09-09,Quality Control Specialist,Manufacturing,Mass Customer,N,No,2,24,333,QLD,7.0,4119.0,0,48,1,0,2,24,3,2,7,10,0
945,Hebert,Bernocchi,M,59,1998-08-26,Human Resources Manager,Null,High Net Worth,N,Yes,1,24,443,QLD,6.0,4505.0,1,59,2,1,1,24,4,2,6,8,0
3136,Leonardo,Brennon,M,60,1998-08-25,Marketing Manager,Retail,Mass Customer,N,Yes,3,24,321,NSW,7.0,2250.0,1,60,1,1,3,24,3,1,7,6,0
2224,Sydel,Seccombe,F,3,1998-08-18,Budget/Accounting Analyst III,Retail,High Net Worth,N,Yes,4,24,111,NSW,6.0,2262.0,0,3,2,1,4,24,1,1,6,6,1
2615,Cordelia,,F,23,1998-08-13,Nurse,Financial Services,Mass Customer,N,Yes,1,24,244,NSW,7.0,2580.0,0,23,1,1,1,24,2,1,7,9,1
2549,Mike,Geggus,M,12,1998-08-07,Pharmacist,Health,Mass Customer,N,Yes,4,24,222,NSW,9.0,2323.0,1,12,1,1,4,24,2,1,9,7,1
2044,Leyla,Eddington,F,84,1998-08-02,Quality Engineer,Health,Mass Customer,N,Yes,1,24,423,NSW,12.0,2156.0,0,84,1,1,1,24,4,1,12,7,3
1680,Loise,Austins,F,5,1998-07-28,Desktop Support Technician,Property,Mass Customer,N,Yes,4,24,112,NSW,10.0,2068.0,0,5,1,1,4,24,1,1,10,5,1
370,Trstram,Bondesen,M,91,1998-07-27,Null,Telecommunications,Affluent Customer,N,Yes,3,24,143,QLD,4.0,4570.0,1,91,3,1,3,24,1,2,4,1,3
3070,Malissia,Minthorpe,F,74,1998-07-27,Account Executive,Health,Affluent Customer,N,Yes,1,24,121,NSW,9.0,2220.0,0,74,3,1,1,24,1,1,9,7,0
2737,Andras,Yurocjkin,M,28,1998-07-20,Null,Retail,Mass Customer,N,Yes,3,24,444,NSW,8.0,2211.0,1,28,1,1,3,24,4,1,8,6,1
1714,Esma,Rycroft,F,80,1998-06-26,Senior Sales Associate,Property,High Net Worth,N,Yes,4,24,333,NSW,5.0,2333.0,0,80,2,1,4,24,3,1,5,5,3
1152,Humfrid,Ducket,M,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,Yes,3,24,344,QLD,10.0,4551.0,1,47,1,1,3,24,3,2,10,9,0
1459,Haydon,Berkery,M,89,1998-06-16,Senior Sales Associate,Manufacturing,Mass Customer,N,No,4,24,124,NSW,8.0,2570.0,1,89,1,0,4,24,1,1,8,10,3
99,Reggie,Mulliner,M,97,1998-06-13,VP Accounting,Financial Services,Mass Customer,N,No,3,24,444,NSW,9.0,2160.0,1,97,1,0,3,24,4,1,9,9,3
2292,Christie,MacClure,F,17,1998-06-02,Research Nurse,Health,Mass Customer,N,Yes,2,24,244,NSW,9.0,2525.0,0,17,1,1,2,24,2,1,9,7,1
3030,Flor,Agnew,F,68,1998-05-21,Technical Writer,Manufacturing,Affluent Customer,N,No,3,25,342,NSW,5.0,2541.0,0,68,3,0,3,25,3,1,5,10,0
1736,Garrek,Rowbotham,M,83,1998-05-10,Associate Professor,IT,Affluent Customer,N,No,4,25,233,QLD,4.0,4152.0,1,83,3,0,4,25,2,2,4,4,3
2648,Saunder,Newens,M,60,1998-05-09,Account Representative I,Null,Affluent Customer,N,No,1,25,324,QLD,5.0,4503.0,1,60,3,0,1,25,3,2,5,8,0
3216,Edgar,Ordish,M,59,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,N,Yes,1,25,421,QLD,7.0,4390.0,1,59,1,1,1,25,4,2,7,10,0
1142,Michal,Paiton,M,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,N,No,2,25,321,NSW,9.0,2526.0,1,95,1,0,2,25,3,1,9,1,3
1302,Ericka,Eggers,F,29,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2,25,344,QLD,7.0,4053.0,0,29,3,1,2,25,3,2,7,9,1
1496,Cordie,Disbrow,F,22,1998-05-02,Human Resources Manager,IT,Affluent Customer,N,No,3,25,223,NSW,9.0,2261.0,0,22,3,0,3,25,2,1,9,4,1
3433,Karissa,Cabral,F,10,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,No,2,25,444,VIC,8.0,3174.0,0,10,1,0,2,25,4,3,8,5,1
632,Angeli,O'Hegertie,M,67,1998-04-26,General Manager,Health,Mass Customer,N,No,1,25,311,VIC,8.0,3028.0,1,67,1,0,1,25,3,3,8,7,0
1413,Vi,Lauga,F,47,1998-04-24,Administrative Assistant II,Financial Services,Mass Customer,N,No,3,25,433,NSW,1.0,2880.0,0,47,1,0,3,25,4,1,1,9,0
810,Fawnia,Bartrum,F,24,1998-04-04,Software Test Engineer IV,Health,Mass Customer,N,Yes,1,25,221,NSW,9.0,2173.0,0,24,1,1,1,25,2,1,9,7,1
1196,Phillie,Bradforth,F,23,1998-03-19,Research Nurse,Health,Mass Customer,N,No,2,25,331,NSW,10.0,2251.0,0,23,1,0,2,25,3,1,10,7,1
1963,Syman,Trimnell,M,81,1998-03-18,Biostatistician I,Argiculture,Mass Customer,N,Yes,4,25,411,QLD,8.0,4500.0,1,81,1,1,4,25,4,2,8,2,3
2714,Emmy,Jenton,F,50,1998-03-17,Occupational Therapist,Health,High Net Worth,N,Yes,1,25,421,NSW,4.0,2284.0,0,50,2,1,1,25,4,1,4,7,0
2101,Maryann,,F,71,1998-03-08,General Manager,Null,Mass Customer,N,Yes,2,25,344,VIC,2.0,3966.0,0,71,1,1,2,25,3,3,2,8,0
2189,Thedric,,M,43,1998-02-25,Safety Technician II,Financial Services,High Net Worth,N,No,4,25,344,QLD,8.0,4500.0,1,43,2,0,4,25,3,2,8,9,0
3281,Peg,Cliff,F,67,1998-02-22,Administrative Assistant III,Null,Mass Customer,N,No,4,25,211,QLD,1.0,4350.0,0,67,1,0,4,25,2,2,1,8,0
604,Mella,Petrovsky,F,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,N,No,3,25,234,NSW,8.0,2750.0,0,72,3,0,3,25,2,1,8,4,0
1971,Mariel,Dyke,F,49,1998-02-10,Null,Manufacturing,Mass Customer,N,Yes,4,25,244,VIC,5.0,3049.0,0,49,1,1,4,25,2,3,5,10,0
2988,Darrelle,Michie,F,20,1998-02-02,Administrative Officer,Null,Mass Customer,N,Yes,1,25,343,VIC,10.0,3071.0,0,20,1,1,1,25,3,3,10,8,1
2710,Flory,Standering,M,77,1998-01-30,Null,Retail,Mass Customer,N,No,2,25,421,QLD,3.0,4660.0,1,77,1,0,2,25,4,2,3,6,0
2133,Clarissa,Blaisdale,F,44,1998-01-20,General Manager,Financial Services,High Net Worth,N,No,3,25,123,NSW,1.0,2880.0,0,44,2,0,3,25,1,1,1,9,0
2161,Tommie,Mardle,M,35,1998-01-14,Null,Financial Services,Mass Customer,N,No,4,25,222,VIC,10.0,3189.0,1,35,1,0,4,25,2,3,10,9,0
2198,Marijn,Arnoll,M,1,1998-01-10,Editor,Property,Affluent Customer,N,Yes,1,25,322,NSW,6.0,2148.0,1,1,3,1,1,25,3,1,6,5,1
3219,Denyse,Scutts,F,94,1998-01-06,Web Developer III,Financial Services,Mass Customer,N,No,3,25,342,NSW,7.0,2477.0,0,94,1,0,3,25,3,1,7,9,3
1466,Cyndia,Gull,F,62,1998-01-05,Cost Accountant,Financial Services,High Net Worth,N,Yes,2,25,311,NSW,8.0,2530.0,0,62,2,1,2,25,3,1,8,9,0
2187,Brunhilde,Kendall,F,52,1997-12-27,Budget/Accounting Analyst I,Health,Mass Customer,N,No,2,25,244,NSW,9.0,2200.0,0,52,1,0,2,25,2,1,9,7,0
1623,Katy,Taffee,F,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,N,Yes,2,25,433,VIC,1.0,3264.0,0,29,2,1,2,25,4,3,1,3,1
1865,Isabelita,Kitchener,F,35,1997-12-24,Office Assistant III,Null,Mass Customer,N,No,3,25,111,VIC,9.0,3196.0,0,35,1,0,3,25,1,3,9,8,0
2865,Lila,Eyeington,F,11,1997-12-14,Electrical Engineer,Manufacturing,High Net Worth,N,No,3,25,444,NSW,9.0,2099.0,0,11,2,0,3,25,4,1,9,10,1
3050,Dinnie,Worsom,F,90,1997-12-04,Null,Null,High Net Worth,N,No,5,25,244,NSW,6.0,2546.0,0,90,2,0,5,25,2,1,6,8,3
390,Royall,Slimings,M,83,1997-11-25,Programmer Analyst II,Health,Affluent Customer,N,No,3,25,231,NSW,10.0,2100.0,1,83,3,0,3,25,2,1,10,7,3
887,Patrizius,Hardinge,M,55,1997-11-17,Null,Manufacturing,High Net Worth,N,No,1,25,344,NSW,4.0,2830.0,1,55,2,0,1,25,3,1,4,10,0
2298,Brigham,Vyse,M,64,1997-10-28,Environmental Tech,Property,Mass Customer,N,Yes,5,25,233,VIC,4.0,3977.0,1,64,1,1,5,25,2,3,4,5,0
1156,Breena,Risebrow,F,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,Yes,1,25,322,QLD,3.0,4510.0,0,22,1,1,1,25,3,2,3,2,1
1197,Isobel,Lampett,F,44,1997-10-16,Professor,Financial Services,High Net Worth,N,Yes,5,25,421,NSW,8.0,2560.0,0,44,2,1,5,25,4,1,8,9,0
1527,Gerek,Chape,M,23,1997-10-15,Chemical Engineer,Manufacturing,Mass Customer,N,No,2,25,343,NSW,1.0,2848.0,1,23,1,0,2,25,3,1,1,10,1
3413,Zulema,Cristofolo,F,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,No,3,25,323,NSW,10.0,2160.0,0,93,1,0,3,25,3,1,10,9,3
1753,Kerry,Ford,F,6,1997-10-12,VP Product Management,Health,High Net Worth,N,Yes,1,25,322,NSW,11.0,2137.0,0,6,2,1,1,25,3,1,11,7,1
3481,Haley,Dessent,M,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4,25,242,VIC,7.0,3223.0,1,37,2,0,4,25,2,3,7,10,0
1251,Codie,Arnecke,M,63,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,No,2,25,221,QLD,6.0,4519.0,1,63,1,0,2,25,2,2,6,5,0
1207,Mabel,Marousek,F,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1,25,441,NSW,4.0,2321.0,0,30,1,0,1,25,4,1,4,7,1
1899,Lambert,Vardey,M,29,1997-09-02,Null,Retail,Affluent Customer,N,Yes,4,25,222,VIC,1.0,3844.0,1,29,3,1,4,25,2,3,1,6,1
2781,Linnea,Jeacop,F,4,1997-09-01,VP Sales,Financial Services,Affluent Customer,N,Yes,5,25,221,VIC,7.0,3064.0,0,4,3,1,5,25,2,3,7,9,1
1897,Cosette,Callar,F,58,1997-08-20,Product Engineer,Null,Mass Customer,N,Yes,1,25,242,QLD,3.0,4132.0,0,58,1,1,1,25,2,2,3,8,0
1335,Sibylla,Marlon,F,57,1997-08-14,Null,Entertainment,Mass Customer,N,Yes,3,25,243,VIC,5.0,3977.0,0,57,1,1,3,25,2,3,5,3,0
2550,Dionysus,Elmhurst,M,34,1997-08-12,Pharmacist,Health,Mass Customer,N,Yes,4,25,423,VIC,6.0,3000.0,1,34,1,1,4,25,4,3,6,7,0
1549,Vikki,Tett,F,87,1997-08-06,Null,Financial Services,Affluent Customer,N,Yes,4,25,443,NSW,7.0,2148.0,0,87,3,1,4,25,4,1,7,9,3
183,Dannie,Hissie,F,7,1997-08-05,Geologist III,Retail,Affluent Customer,N,No,3,25,133,NSW,10.0,2074.0,0,7,3,0,3,25,1,1,10,6,1
1491,Agneta,Swiggs,F,96,1997-08-03,Senior Sales Associate,Health,Mass Customer,N,Yes,4,25,111,NSW,5.0,2285.0,0,96,1,1,4,25,1,1,5,7,3
3198,Dur,Knappen,M,66,1997-08-02,Media Manager III,Manufacturing,Mass Customer,N,Yes,1,25,123,VIC,8.0,3796.0,1,66,1,1,1,25,1,3,8,10,0
134,Merna,McCulloch,F,34,1997-08-01,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,5,25,433,NSW,11.0,2158.0,0,34,3,1,5,25,4,1,11,1,0
278,Sydney,Georger,M,22,1997-07-30,Executive Secretary,Null,Affluent Customer,N,Yes,4,25,111,NSW,12.0,2030.0,1,22,3,1,4,25,1,1,12,8,1
1025,Ario,Jeromson,M,69,1997-07-30,Quality Engineer,IT,Mass Customer,N,Yes,5,25,241,VIC,8.0,3046.0,1,69,1,1,5,25,2,3,8,4,0
677,El,Toupe,M,59,1997-07-28,Senior Cost Accountant,Financial Services,Mass Customer,N,No,5,25,221,NSW,10.0,2216.0,1,59,1,0,5,25,2,1,10,9,0
2930,Goddard,Benthall,M,46,1997-07-25,Assistant Media Planner,Entertainment,Mass Customer,N,No,3,25,243,NSW,10.0,2081.0,1,46,1,0,3,25,2,1,10,3,0
145,Filippo,Ferrara,M,33,1997-07-21,Account Executive,Financial Services,Mass Customer,N,No,4,25,343,NSW,5.0,2285.0,1,33,1,0,4,25,3,1,5,9,0
3157,Hurlee,Fasson,M,46,1997-07-19,Null,Retail,Mass Customer,N,Yes,1,25,444,NSW,7.0,2454.0,1,46,1,1,1,25,4,1,7,6,0
130,Raddy,Delete,M,32,1997-07-18,Chemical Engineer,Manufacturing,Mass Customer,N,No,1,25,211,NSW,7.0,2205.0,1,32,1,0,1,25,2,1,7,10,0
663,Massimo,Seymour,M,27,1997-07-17,VP Sales,Property,Affluent Customer,N,Yes,3,25,222,NSW,9.0,2199.0,1,27,3,1,3,25,2,1,9,5,1
2167,Laina,Semorad,F,31,1997-07-11,Librarian,Entertainment,Mass Customer,N,No,1,25,131,NSW,8.0,2750.0,0,31,1,0,1,25,1,1,8,3,1
2386,Adrianne,Lowerson,F,93,1997-07-06,Compensation Analyst,Financial Services,Mass Customer,N,No,2,25,444,NSW,9.0,2200.0,0,93,1,0,2,25,4,1,9,9,3
2835,Deloria,,F,30,1997-07-01,Environmental Specialist,Manufacturing,Affluent Customer,N,No,2,25,111,NSW,8.0,2560.0,0,30,3,0,2,25,1,1,8,10,1
416,Dory,Barnsdall,F,14,1997-06-23,Software Consultant,Null,Mass Customer,N,Yes,1,25,123,QLD,4.0,4552.0,0,14,1,1,1,25,1,2,4,8,1
2594,Sigismond,Stockow,M,90,1997-06-23,Internal Auditor,Manufacturing,Mass Customer,N,No,2,25,134,NSW,9.0,2197.0,1,90,1,0,2,25,1,1,9,10,3
1408,Kendricks,Plastow,M,14,1997-06-22,Dental Hygienist,Health,High Net Worth,N,No,4,25,412,NSW,1.0,2880.0,1,14,2,0,4,25,4,1,1,7,1
965,Meggie,Whitchurch,F,86,1997-06-18,Structural Engineer,Retail,High Net Worth,N,Yes,5,25,223,NSW,1.0,2641.0,0,86,2,1,5,25,2,1,1,6,3
2388,Quincy,Weben,M,84,1997-05-28,Cost Accountant,Financial Services,Mass Customer,N,No,1,26,144,NSW,8.0,2533.0,1,84,1,0,1,26,1,1,8,9,3
796,Ira,Lamlin,F,8,1997-05-27,Financial Analyst,Financial Services,Mass Customer,N,No,2,26,443,VIC,8.0,3076.0,0,8,1,0,2,26,4,3,8,9,1
253,AMe,Choak,F,82,1997-05-11,Food Chemist,Health,Mass Customer,N,Yes,1,26,321,NSW,7.0,2340.0,0,82,1,1,1,26,3,1,7,7,3
3186,Rora,Warre,F,22,1997-05-09,Null,Null,Mass Customer,N,Yes,2,26,324,VIC,9.0,3173.0,0,22,1,1,2,26,3,3,9,8,1
1349,Curran,Gush,M,83,1997-05-07,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1,26,332,VIC,10.0,3151.0,1,83,3,0,1,26,3,3,10,10,3
103,Ethyl,Runham,F,49,1997-04-21,Product Engineer,Financial Services,Affluent Customer,N,Yes,4,26,221,NSW,12.0,2046.0,0,49,3,1,4,26,2,1,12,9,0
665,Chan,Kirckman,M,82,1997-04-19,Human Resources Assistant I,Null,Mass Customer,N,No,5,26,144,QLD,10.0,4171.0,1,82,1,0,5,26,1,2,10,8,3
1535,Emanuel,Baukham,M,80,1997-04-08,Cost Accountant,Financial Services,Affluent Customer,N,Yes,3,26,122,NSW,12.0,2040.0,1,80,3,1,3,26,1,1,12,9,3
3082,Emlyn,Maile,M,68,1997-03-28,Null,Manufacturing,Mass Customer,N,Yes,2,26,421,NSW,8.0,2761.0,1,68,1,1,2,26,4,1,8,10,0
3111,Maxwell,Blabber,M,42,1997-03-11,Associate Professor,Financial Services,Mass Customer,N,Yes,4,26,221,NSW,11.0,2112.0,1,42,1,1,4,26,2,1,11,9,0
2777,Dita,Darlison,F,0,1997-02-26,Safety Technician III,Health,Mass Customer,N,Yes,1,26,133,NSW,8.0,2572.0,0,0,1,1,1,26,1,1,8,7,1
1029,Forbes,Londors,M,71,1997-02-15,VP Sales,Null,Mass Customer,N,No,4,26,333,NSW,6.0,2484.0,1,71,1,0,4,26,3,1,6,8,0
320,Aldous,Cubin,M,19,1997-02-09,Registered Nurse,Health,Mass Customer,N,No,4,26,444,QLD,2.0,4701.0,1,19,1,0,4,26,4,2,2,7,1
1295,Irving,Murton,M,66,1997-01-25,Nurse,Argiculture,Mass Customer,N,Yes,5,26,343,QLD,7.0,4209.0,1,66,1,1,5,26,3,2,7,2,0
1410,Althea,Macvey,F,10,1997-01-22,Marketing Manager,Retail,High Net Worth,N,Yes,6,26,244,NSW,5.0,2870.0,0,10,2,1,6,26,2,1,5,6,1
2948,Yank,Scarlett,M,23,1997-01-17,Internal Auditor,Manufacturing,Mass Customer,N,Yes,2,26,122,QLD,9.0,4105.0,1,23,1,1,2,26,1,2,9,10,1
2995,Garvin,Cunradi,M,60,1997-01-14,Null,Health,Mass Customer,N,Yes,2,26,423,NSW,7.0,2250.0,1,60,1,1,2,26,4,1,7,7,0
2447,Richard,Poor,M,55,1997-01-06,Tax Accountant,Null,Affluent Customer,N,Yes,2,26,343,NSW,1.0,2671.0,1,55,3,1,2,26,3,1,1,8,0
2738,Lurleen,Shoebridge,F,77,1997-01-06,Research Nurse,Health,Mass Customer,N,No,5,26,221,NSW,9.0,2774.0,0,77,1,0,5,26,2,1,9,7,0
2086,Gayle,Cockerell,M,68,1997-01-03,Senior Cost Accountant,Financial Services,High Net Worth,N,No,1,26,111,NSW,7.0,2450.0,1,68,2,0,1,26,1,1,7,9,0
2120,Clare,Attoe,M,80,1997-01-03,Web Designer III,Manufacturing,Mass Customer,N,No,1,26,444,NSW,8.0,2446.0,1,80,1,0,1,26,4,1,8,10,3
173,Ebba,Hanselmann,F,99,1997-01-02,General Manager,Health,Affluent Customer,N,No,1,26,444,NSW,8.0,2766.0,0,99,3,0,1,26,4,1,8,7,3
2163,Tim,Guilliatt,M,41,1996-12-25,VP Product Management,Null,Mass Customer,N,Yes,6,26,221,NSW,10.0,2155.0,1,41,1,1,6,26,2,1,10,8,0
427,Giusto,Torbett,M,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2,26,122,NSW,11.0,2065.0,1,77,1,1,2,26,1,1,11,3,0
787,Norma,Batrim,F,29,1996-12-15,Null,Retail,Affluent Customer,N,Yes,2,26,244,NSW,7.0,2292.0,0,29,3,1,2,26,2,1,7,6,1
1144,Damon,Phelip,M,73,1996-12-12,Environmental Specialist,Health,High Net Worth,N,Yes,5,26,344,NSW,9.0,2177.0,1,73,2,1,5,26,3,1,9,7,0
381,Leesa,Castleman,F,99,1996-11-30,Sales Associate,Null,Affluent Customer,N,No,1,26,444,NSW,12.0,2062.0,0,99,3,0,1,26,4,1,12,8,3
1609,Reginald,Hanwright,M,64,1996-11-26,Professor,Property,Mass Customer,N,Yes,3,26,223,NSW,11.0,2048.0,1,64,1,1,3,26,2,1,11,5,0
3099,Shelli,Benitti,F,73,1996-11-26,Null,Retail,Mass Customer,N,Yes,3,26,212,QLD,7.0,4870.0,0,73,1,1,3,26,2,2,7,6,0
1651,Idalina,,F,9,1996-11-25,Web Designer I,Telecommunications,Mass Customer,N,Yes,4,26,121,NSW,10.0,2066.0,0,9,1,1,4,26,1,1,10,1,1
652,Edee,Stoker,F,62,1996-11-24,Staff Scientist,Financial Services,High Net Worth,N,Yes,1,26,442,VIC,3.0,3850.0,0,62,2,1,1,26,4,3,3,9,0
1779,Krishnah,Firmage,M,55,1996-11-19,Information Systems Manager,Argiculture,Affluent Customer,N,No,5,26,134,VIC,7.0,3141.0,1,55,3,0,5,26,1,3,7,2,0
475,Vernor,,M,0,1996-11-14,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,1,26,343,VIC,10.0,3012.0,1,0,3,0,1,26,3,3,10,10,1
2249,Kiele,Caghan,F,7,1996-11-11,Null,Financial Services,Mass Customer,N,No,5,26,122,NSW,9.0,2770.0,0,7,1,0,5,26,1,1,9,9,1
2479,Helge,Voller,F,81,1996-11-06,Community Outreach Specialist,Retail,Mass Customer,N,No,5,26,441,VIC,9.0,3195.0,0,81,1,0,5,26,4,3,9,6,3
2508,Virgil,Borkett,M,98,1996-11-04,Information Systems Manager,Null,Mass Customer,N,No,3,26,244,NSW,8.0,2300.0,1,98,1,0,3,26,2,1,8,8,3
2566,Nani,Brilleman,F,48,1996-10-29,Accountant II,Entertainment,Affluent Customer,N,Yes,6,26,343,VIC,8.0,3041.0,0,48,3,1,6,26,3,3,8,3,0
2369,Averyl,Gosz,F,80,1996-10-28,Financial Analyst,Financial Services,Mass Customer,N,Yes,1,26,444,VIC,5.0,3219.0,0,80,1,1,1,26,4,3,5,9,3
3143,Corabelle,Streatfeild,F,0,1996-10-24,Chief Design Engineer,Manufacturing,Mass Customer,N,No,5,26,343,VIC,8.0,3000.0,0,0,1,0,5,26,3,3,8,10,1
2705,Madalena,MacCaughey,F,11,1996-10-20,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,3,26,444,QLD,2.0,4815.0,0,11,1,0,3,26,4,2,2,10,1
3325,Sylas,,M,80,1996-10-08,Database Administrator IV,Manufacturing,High Net Worth,N,No,1,26,223,NSW,2.0,2870.0,1,80,2,0,1,26,2,1,2,10,3
3045,Renato,Mungham,M,52,1996-10-02,Cost Accountant,Financial Services,Affluent Customer,N,Yes,2,26,234,QLD,1.0,4511.0,1,52,3,1,2,26,2,2,1,9,0
1997,Tedmund,Simonsson,M,57,1996-09-27,Structural Engineer,Null,Mass Customer,N,No,5,26,222,NSW,11.0,2034.0,1,57,1,0,5,26,2,1,11,8,0
2802,Clem,Fosdick,F,36,1996-09-22,Programmer Analyst I,Financial Services,Mass Customer,N,No,3,26,111,VIC,1.0,3377.0,0,36,1,0,3,26,1,3,1,9,0
1093,Clarita,Penright,F,63,1996-09-13,Business Systems Development Analyst,Null,Affluent Customer,N,No,5,26,144,NSW,10.0,2216.0,0,63,3,0,5,26,1,1,10,8,0
1631,Towny,Beebee,M,11,1996-09-03,Speech Pathologist,Financial Services,Affluent Customer,N,No,1,26,123,QLD,2.0,4510.0,1,11,3,0,1,26,1,2,2,9,1
1253,Mahalia,,F,81,1996-08-19,Research Assistant I,Manufacturing,Mass Customer,N,No,5,26,422,QLD,2.0,4805.0,0,81,1,0,5,26,4,2,2,10,3
3405,Gavra,Robez,F,89,1996-08-18,Project Manager,Financial Services,Mass Customer,N,Yes,3,26,244,QLD,6.0,4014.0,0,89,1,1,3,26,2,2,6,9,3
3431,York,Calbreath,M,97,1996-08-10,Community Outreach Specialist,Property,Affluent Customer,N,No,5,26,344,VIC,1.0,3500.0,1,97,3,0,5,26,3,3,1,5,3
1083,Chadd,Fowlds,M,46,1996-08-07,VP Product Management,Null,Affluent Customer,N,No,1,26,111,QLD,8.0,4035.0,1,46,3,0,1,26,1,2,8,8,0
698,Ellette,Fahy,F,90,1996-07-20,Human Resources Manager,Manufacturing,High Net Worth,N,Yes,1,26,211,VIC,7.0,3805.0,0,90,2,1,1,26,2,3,7,10,3
56,Reese,Ensor,M,44,1996-07-04,VP Sales,Property,Mass Customer,N,Yes,4,26,441,NSW,10.0,2127.0,1,44,1,1,4,26,4,1,10,5,0
514,Trent,,M,9,1996-06-20,Associate Professor,Financial Services,Mass Customer,N,Yes,4,26,122,VIC,10.0,3152.0,1,9,1,1,4,26,1,3,10,9,1
1447,Renaldo,Maudsley,M,29,1996-06-16,Civil Engineer,Manufacturing,Mass Customer,N,No,4,26,144,NSW,1.0,2630.0,1,29,1,0,4,26,1,1,1,10,1
1930,Ambrose,Bleasby,M,27,1996-06-14,Speech Pathologist,Manufacturing,High Net Worth,N,No,3,26,322,VIC,1.0,3380.0,1,27,2,0,3,26,3,3,1,10,1
1007,Cord,Warriner,M,58,1996-06-08,Null,Retail,Mass Customer,N,No,5,26,343,NSW,12.0,2066.0,1,58,1,0,5,26,3,1,12,6,0
1167,Elberta,Crickett,F,20,1996-06-03,Software Test Engineer III,Health,Mass Customer,N,No,4,26,422,QLD,6.0,4209.0,0,20,1,0,4,26,4,2,6,7,1
2248,Helsa,Grandisson,F,33,1996-05-23,Software Engineer I,Manufacturing,Mass Customer,N,No,1,27,243,VIC,12.0,3127.0,0,33,1,0,1,27,2,3,12,10,0
1191,Merrielle,Vegas,F,20,1996-05-22,Director of Sales,Null,Mass Customer,N,Yes,1,27,341,NSW,10.0,2044.0,0,20,1,1,1,27,3,1,10,8,1
2686,Cully,Takos,M,63,1996-05-21,Automation Specialist II,Financial Services,Affluent Customer,N,No,4,27,344,VIC,8.0,3174.0,1,63,3,0,4,27,3,3,8,9,0
933,Melany,L'oiseau,F,75,1996-05-19,Help Desk Operator,Retail,Mass Customer,N,Yes,5,27,422,NSW,9.0,2195.0,0,75,1,1,5,27,4,1,9,6,0
213,Lockwood,Exroll,M,13,1996-05-14,Actuary,Financial Services,High Net Worth,N,Yes,6,27,344,QLD,4.0,4655.0,1,13,2,1,6,27,3,2,4,9,1
547,Andee,Robjant,F,22,1996-05-14,Sales Associate,Health,Mass Customer,N,No,5,27,233,NSW,9.0,2745.0,0,22,1,0,5,27,2,1,9,7,1
3399,Hillyer,Biddulph,M,95,1996-05-10,VP Accounting,Financial Services,Mass Customer,N,No,2,27,322,NSW,9.0,2120.0,1,95,1,0,2,27,3,1,9,9,3
827,Phillis,Rudwell,F,90,1996-05-07,Null,Health,Affluent Customer,N,No,5,27,243,QLD,11.0,4171.0,0,90,3,0,5,27,2,2,11,7,3
1409,Tiffi,Hartless,F,69,1996-05-07,Help Desk Technician,Null,Mass Customer,N,No,4,27,322,VIC,2.0,3500.0,0,69,1,0,4,27,3,3,2,8,0
2213,Jesse,Leyshon,F,70,1996-05-07,Legal Assistant,Null,Affluent Customer,N,Yes,6,27,423,NSW,9.0,2756.0,0,70,3,1,6,27,4,1,9,8,0
469,Levi,Cartmell,M,91,1996-05-03,Actuary,Financial Services,High Net Worth,N,Yes,3,27,143,NSW,12.0,2074.0,1,91,2,1,3,27,1,1,12,9,3
938,Corabelle,,F,18,1996-04-06,Technical Writer,Retail,Mass Customer,N,No,7,27,244,VIC,7.0,3037.0,0,18,1,0,7,27,2,3,7,6,1
1820,Yard,Teeney,M,12,1996-04-02,Software Engineer II,IT,Affluent Customer,N,No,5,27,344,NSW,10.0,2769.0,1,12,3,0,5,27,3,1,10,4,1
